Record_ID,City,State,Region,City Category,Year,Month,Season,Population,Population Density (per km²),Urbanization Rate (%),Waste Type,Daily Waste Generation (TPD),Waste Per Capita (kg),Collection Efficiency (%),Waste Segregation Rate (%),Recycling Rate (%),Composting Rate (%),Landfill Dependency (%),Waste Processing Capacity (TPD),Treatment Method,Municipal Efficiency Score,Awareness Campaigns,Smart Bins,Collection Vehicles,Collection Frequency,Waste Management Workers,Waste Management Budget (?),Cost Per Ton (?),Carbon Emissions,Landfill Capacity (Tons),Remaining Landfill Capacity (Tons),Latitude,Longitude,Air Quality Index (AQI),Rainfall (mm),Tourism Impact Score,Industrial Activity Level,Population Growth Rate (%),Sustainability Index,Performance Level,Sustainability Category
WM018727,Belgaum,Karnataka,South,Tier-2,2023,12,Winter,415215,5265.4,64.8,Construction,23.54,0.058,55.7,61,40.3,1,61.3,20.5,Recycling,5.4,4,280,16,3,947,5815787,895,82.34,1280174,56.2,15.8497,74.4977,162,33.8,6.1,5.1,2.1,40.7,Medium,Average
WM018728,Belgaum,Karnataka,South,Tier-2,2023,12,Winter,415215,5265.4,64.8,Plastic,16.61,0.04,65.6,64.6,45,1.5,55.1,15.6,Landfill,5.4,4,280,16,3,947,5815787,459,249.59,1280174,56.2,15.8497,74.4977,162,33.8,6.1,5.1,2.1,45.8,High,Good
WM018729,Bhagalpur,Bihar,East,Tier-3,2023,12,Winter,248306,1810.9,47.3,Organic,27.99,0.112,60.4,61.3,24.4,37.7,39.1,26.87,Landfill,4.9,0,36,7,2,387,1422991,349,477.9,318873,55.1,25.2425,86.9842,147,13,2.7,1.3,3.97,47,Medium,Good
WM018730,Bharatpur,Rajasthan,North,Tier-3,2023,12,Winter,392916,1087.9,36,Biomedical,1.19,0.003,52.1,65.4,25.1,0.5,71.8,0.92,Incineration,3,3,74,10,2,528,4321242,781,13.3,351871,44.3,27.2152,77.4909,197,27.9,5,5.4,4.04,29.5,Low,Poor
WM018731,Bharatpur,Rajasthan,North,Tier-3,2023,12,Winter,392916,1087.9,36,Construction,15.72,0.041,41.1,44.5,31.9,0.8,68.5,14.78,Recycling,3,3,74,10,2,528,4321242,536,55.02,351871,44.3,27.2152,77.4909,197,27.9,5,5.4,4.04,27.3,Low,Poor
WM018732,Bhavnagar,Gujarat,West,Tier-2,2023,12,Winter,508352,6188.1,45.4,Construction,36.55,0.071,62.1,67.8,43.1,1.3,51.2,31.99,Landfill,6.1,4,326,24,4,1154,7233982,462,612.05,1288026,61.7,21.7645,72.1519,148,10.3,4.9,2.5,3.19,47.7,High,Good
WM018733,Bhilai,Chhattisgarh,Central,Tier-2,2023,12,Winter,639962,6945.4,62.2,Organic,123.13,0.187,71.3,56.6,25.6,37,34.4,107.71,Composting,5.5,2,384,30,3,1298,8049147,564,304.31,1841664,56.3,21.2094,81.4285,183,11.7,6.2,6.3,3.99,48.7,Medium,Good
WM018734,Bhiwandi,Maharashtra,West,Tier-2,2023,12,Winter,853460,7602.7,69.3,Construction,57.06,0.065,55.4,58,40.1,0.1,57,42.23,Landfill,3.9,1,563,33,3,1692,18044868,588,919.79,791684,50.2,19.3002,73.0629,204,3.5,2.2,5.4,2.01,37.8,Medium,Poor
WM018735,Bhiwandi,Maharashtra,West,Tier-2,2023,12,Winter,853460,7602.7,69.3,Glass,8.58,0.01,59.5,59.5,50,1.3,46.1,7.45,Landfill,3.9,1,563,33,3,1692,18044868,544,137.39,791684,50.2,19.3002,73.0629,204,3.5,2.2,5.4,2.01,42,Medium,Average
WM018736,Bhopal,Madhya Pradesh,Central,Tier-1,2023,12,Winter,1603743,10829.8,71.3,Paper,74.42,0.046,71.7,62.5,49.4,4.7,38.2,63.59,Landfill,5.4,4,1623,92,5,4549,54217704,817,1157.97,4145768,55.6,23.2599,77.4126,221,8.5,6.8,2.9,1.38,47.9,High,Good
WM018737,Bhubaneswar,Odisha,East,Tier-2,2023,12,Winter,1185736,5531.2,48.9,Construction,62.36,0.054,60.4,53.6,50.6,0.1,49,60.11,Recycling,5.2,0,757,53,3,2478,25374047,738,216.22,458134,55.8,20.2961,85.8245,177,0,4.6,3.3,2.44,45.4,Medium,Good
WM018738,Bhubaneswar,Odisha,East,Tier-2,2023,12,Winter,1185736,5531.2,48.9,Organic,186.43,0.153,66.6,48.8,20.5,34.7,49.4,194.95,Composting,5.2,0,757,53,3,2478,25374047,510,447.86,458134,55.8,20.2961,85.8245,177,0,4.6,3.3,2.44,41.6,Low,Average
WM018739,Bikaner,Rajasthan,North,Tier-2,2023,12,Winter,538316,3924.6,68.3,Organic,90.92,0.169,65.6,60,21.7,36.9,35.7,85.39,Landfill,6.1,1,355,26,4,1289,9517378,467,1380.4,805337,59,28.0229,73.3119,178,26.6,3.8,4.7,2.63,47.3,Medium,Good
WM018740,Bikaner,Rajasthan,North,Tier-2,2023,12,Winter,538316,3924.6,68.3,Paper,19.28,0.035,63.4,74.8,63.8,4.8,33,18.78,Recycling,6.1,1,355,26,4,1289,9517378,983,64.65,805337,59,28.0229,73.3119,178,26.6,3.8,4.7,2.63,58.4,High,Excellent
WM018741,Bilaspur,Chhattisgarh,Central,Tier-2,2023,12,Winter,806184,6655.4,60.3,Organic,113.58,0.139,65.2,49.7,26.1,38.1,34.4,92.04,Biogas,4.6,3,524,32,4,1666,9080639,756,164.02,1046529,53.2,22.0797,82.1391,219,7.5,2.7,7.6,3.52,45.7,Low,Good
WM018742,Chandigarh,Chandigarh,North,Tier-1,2023,12,Winter,2366605,6562.8,67.5,Plastic,147.32,0.062,71.7,61.7,41.7,1.5,50.4,135.94,Recycling,5.7,2,2283,124,5,6553,53668494,1192,581.29,5168634,59.7,30.7333,76.7794,249,36.7,6.5,5.1,2.15,46.3,High,Good
WM018743,Chennai,Tamil Nadu,South,Metro,2023,12,Winter,10558647,27044.2,98.6,Paper,487.65,0.045,78,71.2,67.8,4.6,24.7,390.5,Landfill,7,3,21501,774,7,36858,444146478,881,7980.13,14958300,64.6,13.0827,80.2707,208,56,5.7,8.4,0.92,61,High,Excellent
WM018744,Coimbatore,Tamil Nadu,South,Tier-1,2023,12,Winter,1664969,6256.7,82.6,Biomedical,8.68,0.005,67.5,70.9,28.1,0.6,74.2,7.89,Incineration,5.8,7,1892,74,5,4609,44947030,1831,89.26,4911817,61.7,11.0168,76.9558,169,4.3,3.7,8.4,1.84,38.1,High,Average
WM018745,Cuttack,Odisha,East,Tier-2,2023,12,Winter,1114207,6805.7,57.3,Paper,34.98,0.031,59.3,67.1,60.4,5,30,33.92,Landfill,5.1,3,592,42,4,2290,29437694,476,597.84,1510767,55.6,20.4625,85.883,164,8.2,4.7,3.2,3.11,53.6,High,Excellent
WM018746,Darjeeling,West Bengal,East,Tier-3,2023,12,Winter,311469,1052.7,42.7,Organic,39.34,0.13,48.2,52.6,16.3,26.4,60.3,32.34,Composting,2.6,0,48,8,2,476,4085705,473,86.3,45190,41.5,27.041,88.2663,159,0,6.9,1.9,2.84,32.2,Low,Poor
WM018747,Dehradun,Uttarakhand,Central,Tier-2,2023,12,Winter,1098383,6730.3,56.2,Organic,189.1,0.169,78.4,71.4,33.4,37.2,27.3,186.41,Composting,6.6,2,532,53,4,2307,18876771,593,438.39,407310,63.6,30.3165,78.0322,223,18.4,5.3,7.8,3.25,56.8,High,Excellent
WM018748,Delhi,Delhi,North,Metro,2023,12,Winter,19883375,35102.8,92.4,Organic,5183.61,0.269,93,67.3,36.9,43.5,20.3,5350.24,Composting,8.1,9,36459,1644,6,75189,1281188539,1034,12757.52,11691157,74,28.7041,77.1025,221,30.9,6.1,6.7,1.11,60.1,High,Excellent
WM018749,Delhi,Delhi,North,Metro,2023,12,Winter,19883375,35102.8,92.4,Plastic,1594.39,0.077,82.6,74.2,39.4,0.2,49.4,1273.21,Recycling,8.1,9,36459,1644,6,75189,1281188539,1612,5237.4,11691157,74,28.7041,77.1025,221,30.9,6.1,6.7,1.11,49.7,High,Good
WM018750,Diu,Daman and Diu,West,Tier-3,2023,12,Winter,119755,3208,29.5,Construction,4.62,0.039,56.8,58.1,37.6,0.1,61.8,4.8,Landfill,5.3,1,23,4,1,198,923182,307,78.72,58995,53,20.7144,70.9874,168,0,8.5,3.5,2.01,43,Medium,Average
WM018751,Durgapur,West Bengal,East,Tier-2,2023,12,Winter,453994,5568,45.6,Construction,24.41,0.054,52.3,49.7,33.9,1.3,66.2,22.98,Recycling,4.1,0,309,18,3,910,4660345,837,85.62,1128113,47.1,23.5204,87.3119,163,5,4.8,4.9,3.15,30.9,Low,Poor
WM018752,Erode,Tamil Nadu,South,Tier-2,2023,12,Winter,673697,4063.2,45.4,Plastic,32.64,0.05,65.9,66.2,54.2,1.3,41.9,25.75,Landfill,5.5,1,310,28,4,1435,8902224,497,577.57,764875,57.1,11.341,77.7172,159,56.1,5.4,5.1,3.38,47.9,High,Good
WM018753,Faridabad,Haryana,North,Tier-1,2023,12,Winter,1496068,8828,86.1,Plastic,86.14,0.058,82.8,71.9,51.9,0.3,44.3,73.79,Recycling,7.8,6,1766,98,6,4111,44424380,1164,302.31,6579486,68.6,28.4089,77.3178,219,4.9,6.6,4.2,1.29,55.4,High,Excellent
WM018754,Firozabad,Uttar Pradesh,Central,Tier-2,2023,12,Winter,697079,4716.7,66.9,Construction,39.39,0.059,55.1,45.4,38.2,0.5,56.8,33.89,Recycling,5.1,1,316,27,4,1461,14269755,851,137.24,672203,52.9,27.1592,78.3957,164,21,5.9,8.1,3.08,37.2,Low,Poor
WM018755,Firozabad,Uttar Pradesh,Central,Tier-2,2023,12,Winter,697079,4716.7,66.9,Organic,106.61,0.155,57.7,59.4,24,32.6,43.8,98.87,Landfill,5.1,1,316,27,4,1461,14269755,479,1709.65,672203,52.9,27.1592,78.3957,164,21,5.9,8.1,3.08,43.9,Medium,Average
WM018756,Gangtok,Sikkim,Northeast,Tier-3,2023,12,Winter,156883,2411.8,35.9,Plastic,4.63,0.03,52.9,54.9,35.7,1.2,64,4.25,Recycling,4.3,0,22,4,2,256,1601433,643,17.94,358667,50.7,27.3389,88.6065,113,21.7,8.5,1.3,3.29,40.1,Low,Average
WM018757,Gaya,Bihar,East,Tier-2,2023,12,Winter,627570,6261.2,71.6,Organic,103.02,0.169,76.2,49.1,25,39.2,26.1,89.59,Biogas,6.3,0,298,27,4,1460,11403301,710,166.97,472363,61.5,24.7955,84.9994,196,10.1,4.5,5.9,2.05,48.5,Medium,Good
WM018758,Gorakhpur,Uttar Pradesh,Central,Tier-2,2023,12,Winter,469478,5491.5,70.2,Paper,15.27,0.034,62.4,58.7,58.6,4.3,34.6,13.36,Recycling,4.6,1,311,20,3,882,6516724,975,58.85,1488854,53.8,26.7606,83.3732,205,7.4,2.8,7.6,3.4,48.4,High,Good
WM018759,Gulbarga,Karnataka,South,Tier-2,2023,12,Winter,923984,2980.6,55.4,Construction,57.88,0.06,56,57.9,46.2,1.5,49,44.54,Landfill,6.1,0,482,41,4,2321,10789957,491,1008.34,1126696,60.1,17.3297,76.8343,156,45.4,4.8,2.9,2.2,46.3,Medium,Good
WM018760,Gulbarga,Karnataka,South,Tier-2,2023,12,Winter,923984,2980.6,55.4,Paper,31.37,0.035,60.4,65,55.7,4.3,36.6,32.51,Composting,6.1,0,482,41,4,2321,10789957,486,72.86,1126696,60.1,17.3297,76.8343,156,45.4,4.8,2.9,2.2,52,High,Excellent
WM018761,Guntur,Andhra Pradesh,South,Tier-2,2023,12,Winter,1194413,8478.4,54.5,Plastic,62.48,0.05,66.6,52.8,35.1,1,62.5,55.91,Recycling,4.3,2,686,49,4,2700,26102493,988,223.64,954659,50.1,16.3067,80.4365,147,2.6,4.3,3.9,3.32,36.6,Medium,Poor
WM018762,Gurugram,Haryana,North,Tier-1,2023,12,Winter,2453445,8830.5,84.1,Plastic,128.82,0.052,72.9,78.2,42.8,1.3,49.8,114.71,Landfill,7.3,6,2307,155,5,7183,46751361,757,1918.16,1898978,64.1,28.4595,77.0266,223,34.4,3.4,5.3,2.06,52,High,Excellent
WM018763,Guwahati,Assam,Northeast,Tier-1,2023,12,Winter,1520182,6108.6,69.9,Construction,112.88,0.074,74.1,65.8,39.4,0.6,51.7,96.23,Waste_to_Energy,6.2,4,1950,70,5,4491,44020257,1559,819.48,5187070,62.5,26.1445,91.7362,177,40.2,4.5,8.8,2.79,44.6,High,Good
WM018764,Guwahati,Assam,Northeast,Tier-1,2023,12,Winter,1520182,6108.6,69.9,Plastic,85.59,0.056,69.9,62.6,45,0.3,49.5,80.32,Landfill,6.2,4,1950,70,5,4491,44020257,629,1323.7,5187070,62.5,26.1445,91.7362,177,40.2,4.5,8.8,2.79,48,High,Good
WM018765,Gwalior,Madhya Pradesh,Central,Tier-1,2023,12,Winter,3582778,9112.8,75.9,Organic,833.53,0.238,83.2,57.1,25.2,37.1,29.8,835.15,Biogas,7.3,1,3428,195,5,10065,99874962,1076,1367.15,6548666,67.2,26.2183,78.1828,231,7.1,2.8,8.7,1.95,48.9,High,Good
WM018766,Haridwar,Uttarakhand,Central,Tier-3,2023,12,Winter,137959,2079,37.1,Construction,6.53,0.048,54.7,59.8,44.7,0.6,51.4,6.48,Landfill,5,0,25,4,2,221,1581653,369,111.13,352166,56.8,29.9457,78.1642,165,0.9,9.8,1.9,3.77,42.2,Medium,Average
WM018767,Haridwar,Uttarakhand,Central,Tier-3,2023,12,Winter,137959,2079,37.1,Paper,2.82,0.02,45.3,59.7,53.4,4.2,37.8,2.23,Landfill,5,0,25,4,2,221,1581653,371,49.44,352166,56.8,29.9457,78.1642,165,0.9,9.8,1.9,3.77,48.1,Medium,Good
WM018768,Howrah,West Bengal,East,Tier-1,2023,12,Winter,2685738,5648,82.2,Plastic,176.01,0.066,70.5,75,46.8,0.8,42.2,158.56,Landfill,7.5,5,2744,133,6,8064,74307765,701,2931.41,3247888,66.2,22.5958,88.2636,209,25.1,4.3,9,1.75,53.9,High,Excellent
WM018769,Hubballi-Dharwad,Karnataka,South,Tier-1,2023,12,Winter,1270886,11012,77,Plastic,67.96,0.053,74.4,77.3,47.6,0.1,45,70.71,Incineration,6.8,1,1414,63,5,4139,45754430,1504,770.08,2661705,65.5,15.3647,75.124,150,66.7,3.6,5.2,1.88,53.8,High,Excellent
WM018770,Hyderabad,Telangana,South,Metro,2023,12,Winter,9205305,21184.1,94.9,Paper,499.15,0.055,87,82.5,72.1,4.9,5.6,585.02,Recycling,8.9,5,20911,804,7,39656,522469440,1971,1954.35,14438963,72.2,17.385,78.4867,149,31.7,5.6,6.1,0.94,67.7,High,Excellent
WM018771,Imphal,Manipur,Northeast,Tier-3,2023,12,Winter,192306,2643.7,35.3,Plastic,5.3,0.029,53.6,53.8,45.5,0.2,49.1,4.3,Incineration,3.8,1,26,6,1,282,2750365,758,55.87,325882,52.9,24.817,93.9368,134,19.4,4.1,4.3,3.08,36.1,Low,Poor
WM018772,Indore,Madhya Pradesh,Central,Tier-1,2023,12,Winter,1684181,14654.7,84.2,Organic,358.87,0.217,76.1,55.4,20.5,40.2,33.2,315.07,Landfill,6,5,2026,92,5,3941,68942499,831,6063.6,6371140,59.6,22.7196,75.8577,218,20.4,5.3,7.4,1.57,47.5,Medium,Good
WM018773,Itanagar,Arunachal Pradesh,Northeast,Tier-3,2023,12,Winter,261657,2803.5,42.4,Organic,26.51,0.099,57.1,54.9,28.1,34.5,40.1,19.7,Landfill,5.3,0,44,8,1,427,1789741,359,450.97,373738,58.8,27.0844,93.6053,113,22.4,3.7,4.3,3.18,48,Medium,Good
WM018774,Itanagar,Arunachal Pradesh,Northeast,Tier-3,2023,12,Winter,261657,2803.5,42.4,Paper,5.83,0.022,51.4,73.6,58.2,5,39,5.55,Recycling,5.3,0,44,8,1,427,1789741,590,21.19,373738,58.8,27.0844,93.6053,113,22.4,3.7,4.3,3.18,50.7,High,Excellent
WM018775,Jabalpur,Madhya Pradesh,Central,Tier-1,2023,12,Winter,1359852,13481.3,66.4,Organic,337.72,0.242,67.1,63.3,27.4,30,40.1,329.7,Composting,5.8,2,1797,82,5,3321,44099827,797,776.33,5489437,62.5,23.1815,79.9864,239,23.2,2.7,4.2,1.82,49.5,Medium,Good
WM018776,Jaipur,Rajasthan,North,Metro,2023,12,Winter,4361350,17439.9,94.1,Glass,82.41,0.018,84.4,70.5,65.7,0.2,19.4,82.37,Waste_to_Energy,8.4,6,9254,357,7,18607,198166265,2899,578.19,9203800,72.9,26.9124,75.7873,244,37.3,8,9,1.79,62.9,High,Excellent
WM018777,Jaipur,Rajasthan,North,Metro,2023,12,Winter,4361350,17439.9,94.1,Hazardous,52.31,0.012,69.8,70.4,34,0.2,59.3,66.39,Landfill,8.4,6,9254,357,7,18607,198166265,981,821.7,9203800,72.9,26.9124,75.7873,244,37.3,8,9,1.79,46.1,High,Good
WM018778,Jalandhar,Punjab,North,Tier-1,2023,12,Winter,1589231,8439.4,66.1,Paper,65.85,0.041,78.5,80.5,65.8,4.3,27.4,52.03,Composting,6.6,1,2199,76,5,5145,36225745,771,146.49,6003920,63.4,31.326,75.5762,205,28.4,3.1,5.8,1.61,60.9,High,Excellent
WM018779,Jalgaon,Maharashtra,West,Tier-2,2023,12,Winter,971823,6352.1,48.9,Organic,182.58,0.185,61.9,48.1,19.9,35.1,41.9,191,Biogas,5,1,596,34,3,1773,18927527,910,248.04,1810048,52.5,21.0077,75.5626,200,0,2.4,3.4,2.08,39.1,Low,Average
WM018780,Jalgaon,Maharashtra,West,Tier-2,2023,12,Winter,971823,6352.1,48.9,Plastic,48.15,0.051,64.1,55,41.8,0,57.3,42.21,Landfill,5,1,596,34,3,1773,18927527,553,799.96,1810048,52.5,21.0077,75.5626,200,0,2.4,3.4,2.08,38.2,Medium,Average
WM018781,Jammu,Jammu and Kashmir,North,Tier-2,2023,12,Winter,1110817,5780.4,44.8,Construction,70.37,0.061,57,45.5,35.4,1.3,65.7,54.71,Incineration,4.3,1,715,42,3,2183,14211598,1009,742.13,1619054,50.8,32.7266,74.857,264,15.1,6.2,7.2,2.55,33.1,Low,Poor
WM018782,Jammu,Jammu and Kashmir,North,Tier-2,2023,12,Winter,1110817,5780.4,44.8,Organic,168.51,0.153,64.6,56.9,21.3,35,38,154.08,Composting,4.3,1,715,42,3,2183,14211598,487,401.47,1619054,50.8,32.7266,74.857,264,15.1,6.2,7.2,2.55,43.5,Low,Average
WM018783,Jamnagar,Gujarat,West,Tier-2,2023,12,Winter,976345,7213.2,53.1,Construction,70.1,0.07,52.7,54.3,37.8,0.7,62.1,48.28,Recycling,4,1,501,37,3,1669,16856616,782,254.84,1439212,51.8,22.4707,70.0577,180,8.8,3.7,3,2.5,35.6,Low,Poor
WM018784,Jamnagar,Gujarat,West,Tier-2,2023,12,Winter,976345,7213.2,53.1,Organic,152.84,0.154,63.5,55.9,20.1,35.1,43,119.01,Biogas,4,1,501,37,3,1669,16856616,696,244.83,1439212,51.8,22.4707,70.0577,180,8.8,3.7,3,2.5,44.3,Low,Good
WM018785,Jamshedpur,Jharkhand,East,Tier-2,2023,12,Winter,672117,5658.4,64.5,Hazardous,4.84,0.007,54.2,51.2,23.9,0.3,75.3,4.2,Landfill,6,1,311,29,3,1378,8760275,417,75.27,1399147,62.3,22.8046,86.2029,153,50.5,2.3,2.4,1.99,32.4,Low,Poor
WM018786,Jhansi,Uttar Pradesh,Central,Tier-2,2023,12,Winter,442229,3294.8,66.1,Construction,27.24,0.062,47.8,43.6,34.3,1.4,60.4,24.37,Landfill,4.3,0,213,15,4,914,7285152,556,478.21,1650946,51.9,25.4484,78.5685,197,19.5,3.5,2.1,1.58,36.4,Low,Poor
WM018787,Jodhpur,Rajasthan,North,Tier-1,2023,12,Winter,3429582,11783.2,75.8,Construction,262.01,0.078,77.2,67.7,41.7,0.2,46.9,236.29,Recycling,7.1,7,3722,200,6,8561,90850266,1132,961.78,1685315,63.2,26.2389,73.0243,229,43.8,7.8,6.8,2.55,46,High,Good
WM018788,Jodhpur,Rajasthan,North,Tier-1,2023,12,Winter,3429582,11783.2,75.8,Organic,817.18,0.236,75.4,66,32.4,38.9,29.6,737.39,Composting,7.1,7,3722,200,6,8561,90850266,735,2086.24,1685315,63.2,26.2389,73.0243,229,43.8,7.8,6.8,2.55,55.9,High,Excellent
WM018789,Junagadh,Gujarat,West,Tier-3,2023,12,Winter,123042,863.7,47.5,Metal,0.98,0.008,58.5,68,70,1,29.3,0.82,Recycling,5.3,0,21,4,2,170,998827,695,3.55,324276,57.3,21.5222,70.4579,163,15.1,5.8,5.7,3.81,56.7,High,Excellent
WM018790,Kannur,Kerala,South,Tier-3,2023,12,Winter,84164,3731.9,50.6,Construction,3.69,0.046,43.7,51.3,36.8,1,62.2,3.33,Recycling,3.6,0,15,3,2,116,1164374,707,13.6,74068,48.7,11.8745,75.3704,133,15.2,10,4.2,2.95,35.7,Low,Poor
WM018791,Kanpur,Uttar Pradesh,Central,Tier-1,2023,12,Winter,3219406,12943.3,85.6,Construction,231.81,0.075,72.7,66.4,46.7,1.4,42.6,204.27,Recycling,8.2,4,4263,209,6,9432,80757346,1307,829.57,4515341,68.1,26.4499,80.3319,207,34,2.8,6.7,1.71,52.4,High,Excellent
WM018792,Kanpur,Uttar Pradesh,Central,Tier-1,2023,12,Winter,3219406,12943.3,85.6,Organic,655.42,0.196,85.5,63.2,31.1,36.4,30.3,656.94,Biogas,8.2,4,4263,209,6,9432,80757346,1227,889.74,4515341,68.1,26.4499,80.3319,207,34,2.8,6.7,1.71,59,High,Excellent
WM018793,Karnal,Haryana,North,Tier-2,2023,12,Winter,843117,3826.5,61.8,Construction,58.47,0.069,64.6,56.9,49.1,0.4,48.5,47.4,Landfill,5.3,1,382,33,4,1869,10160651,506,899.69,1510204,57.7,29.6857,76.9905,216,39,3.4,4.6,2.17,50.7,Medium,Excellent
WM018794,Kavaratti,Lakshadweep,South,Tier-3,2023,12,Winter,347493,1348,50.1,Organic,45.37,0.13,57.2,61.1,23.5,30.3,45.3,34.83,Landfill,4.9,0,48,9,2,578,2261669,329,764.44,282879,51.7,10.5593,72.6358,131,23.9,9.6,2.9,3.65,43.2,Low,Average
WM018795,Kochi,Kerala,South,Tier-2,2023,12,Winter,598242,7903.1,48.9,Organic,88.17,0.142,69.1,56.7,24.8,29.2,43.5,79.48,Landfill,4.7,0,262,25,4,1382,11427588,478,1550.45,374517,53.8,9.9312,76.2673,154,19.6,10,3.3,2.09,42.1,Medium,Average
WM018796,Kohima,Nagaland,Northeast,Tier-3,2023,12,Winter,65365,2033.5,37.9,Organic,6.3,0.098,53.4,49,15.1,27.5,56.4,5.29,Landfill,2.5,1,8,3,1,97,358918,404,102.47,108850,44.1,25.6751,94.1086,148,28.6,4.1,2.3,3.56,32.2,Low,Poor
WM018797,Kolhapur,Maharashtra,West,Tier-2,2023,12,Winter,357869,2809.1,65.1,Construction,26.22,0.072,59.7,55.9,42.2,0.8,57.5,20.66,Recycling,4,2,181,13,3,816,6042687,716,90.94,496689,49,16.705,74.2433,179,10.3,4.2,3.9,2.02,38.9,Medium,Average
WM018798,Kolhapur,Maharashtra,West,Tier-2,2023,12,Winter,357869,2809.1,65.1,Organic,61.98,0.173,64.8,55,31.4,33.1,32.5,56.29,Composting,4,2,181,13,3,816,6042687,616,139.84,496689,49,16.705,74.2433,179,10.3,4.2,3.9,2.02,47.3,Low,Good
WM018799,Kolkata,West Bengal,East,Metro,2023,12,Winter,16302341,26415.2,95.5,Organic,4040.16,0.259,82.2,57.9,24.5,30.6,38.2,3684.79,Recycling,7.6,4,28629,1357,7,58079,760642181,1828,14908.18,12204414,64.9,22.5726,88.3639,186,8.8,4.1,6.8,0.87,49.2,High,Good
WM018800,Kolkata,West Bengal,East,Metro,2023,12,Winter,16302341,26415.2,95.5,Plastic,1274.3,0.078,79,76.3,50.7,0.8,36.6,1426.61,Landfill,7.6,4,28629,1357,7,58079,760642181,1158,22587.23,12204414,64.9,22.5726,88.3639,186,8.8,4.1,6.8,0.87,55.3,High,Excellent
WM018801,Kollam,Kerala,South,Tier-2,2023,12,Winter,993677,7951.8,64.1,Organic,143.19,0.143,63.7,57.5,20,30.9,43.7,101.09,Composting,4.9,1,669,39,4,2221,23972000,530,323.45,1201880,55.9,8.8932,76.6141,145,9,4,3.6,2.93,37.9,Low,Poor
WM018802,Kollam,Kerala,South,Tier-2,2023,12,Winter,993677,7951.8,64.1,Plastic,42.07,0.044,64,64.3,36.7,1.2,67,38.67,Landfill,4.9,1,669,39,4,2221,23972000,528,695.9,1201880,55.9,8.8932,76.6141,145,9,4,3.6,2.93,39.8,Medium,Average
WM018803,Kota,Rajasthan,North,Tier-1,2023,12,Winter,2761203,11697.2,71.7,Organic,547.66,0.189,83.2,73.6,34.7,43.3,15.2,531.51,Composting,7.6,8,2903,139,5,8463,73942903,703,1196.12,6810907,66.5,25.2138,75.8648,213,3.9,3.5,3.5,1.13,66.8,High,Excellent
WM018804,Kota,Rajasthan,North,Tier-1,2023,12,Winter,2761203,11697.2,71.7,Paper,130.86,0.046,81.2,76.7,58.2,5,28.1,122.66,Incineration,7.6,8,2903,139,5,8463,73942903,1705,1323.31,6810907,66.5,25.2138,75.8648,213,3.9,3.5,3.5,1.13,60.6,High,Excellent
WM018805,Lucknow,Uttar Pradesh,Central,Tier-1,2023,12,Winter,4185669,13978,65.9,Construction,376.26,0.086,65.5,52.5,37.6,0.1,63.2,410.71,Landfill,6.4,2,4455,253,6,12172,121286560,719,6690.13,6778700,63.5,26.8467,80.9462,206,12.5,4.8,4.3,3.1,41.2,Medium,Average
WM018806,Lucknow,Uttar Pradesh,Central,Tier-1,2023,12,Winter,4185669,13978,65.9,Organic,811.63,0.192,74.4,56.4,27.9,38.7,29.4,779.15,Composting,6.4,2,4455,253,6,12172,121286560,863,2101.57,6778700,63.5,26.8467,80.9462,206,12.5,4.8,4.3,3.1,50,Medium,Good
WM018807,Ludhiana,Punjab,North,Tier-1,2023,12,Winter,2159586,11775.7,83.9,Plastic,144.72,0.065,67.5,62.8,45.2,0.6,48,131.55,Recycling,5.9,2,3084,116,5,6273,57122992,1233,562.83,5382861,58.1,30.901,75.8573,207,32.1,4.9,6.7,1.67,45.9,High,Good
WM018808,Madurai,Tamil Nadu,South,Tier-1,2023,12,Winter,1910408,12717.2,73.2,Organic,453.29,0.241,77.2,60.9,27.2,35.6,32.3,451.53,Composting,6.9,3,2091,96,6,6047,52783685,718,1169.62,2433101,64.9,9.9252,78.1198,199,59.5,9.5,6.7,1.54,52.1,High,Excellent
WM018809,Mangalore,Karnataka,South,Tier-2,2023,12,Winter,929321,5703.7,71.8,Organic,154.7,0.17,70.7,65.6,27.7,41.3,31.6,135.32,Composting,6.2,1,452,44,4,2338,23653817,540,396.46,1449408,63.1,12.9141,74.856,144,16,6,5.8,3.06,51.9,High,Excellent
WM018810,Meerut,Uttar Pradesh,Central,Tier-1,2023,12,Winter,1834279,9568.3,87.3,Organic,388.77,0.218,73.9,55.1,26.4,35.4,29,338.44,Landfill,5.4,4,2677,105,6,4915,39008699,806,5810.41,7467349,57.9,28.9845,77.7064,234,15.1,5,7.3,1.67,44.3,Medium,Good
WM018811,Moradabad,Uttar Pradesh,Central,Tier-1,2023,12,Winter,1848359,12868.2,63.9,Metal,22.42,0.012,73.5,74.3,71.2,0.4,24,23.26,Recycling,5.9,4,2238,90,5,5219,44726864,1360,87.49,4107497,56.2,28.8386,78.7733,224,22.7,5.8,6.1,2.21,56.7,High,Excellent
WM018812,Mount Abu,Rajasthan,North,Tier-3,2023,12,Winter,207201,3278.3,34.4,Organic,23.82,0.119,61.4,56.7,26.7,38.2,33.8,18.33,Composting,4.2,1,32,7,2,262,2528112,470,60.4,141364,52.1,24.5926,72.7156,208,25.3,7.5,3.2,2.78,46.1,Low,Good
